interaction_id,traveller_id,hotel_id,month,nights,budget,hotel_price,comfort_match,party_match,accessibility_match,budget_fit,location_quality,amenity_match,route_efficiency,context_component,excessive_cost_penalty,synthetic_suitability_score,split
HI0000203,T000051,H0025,October,3,83113,27248.0,100.0,85.0,100.0,58.9,52.12,62.5,81.7,100.0,35.96,100.0,train
HI0000204,T000051,H0030,October,3,83113,1633.0,16.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,93.43,train
HI0000205,T000052,H0039,October,1,31873,25055.0,44.0,75.22,100.0,0.0,52.36,100.0,73.3,100.0,100.0,47.17,train
HI0000206,T000052,H0017,October,1,31873,2123.0,72.0,60.65,100.0,100.0,75.28,87.5,85.0,100.0,0.0,100.0,train
HI0000207,T000052,H0011,October,1,31873,6631.0,100.0,53.03,100.0,84.2,60.4,75.0,78.55,100.0,13.83,88.98,train
HI0000208,T000052,H0022,October,1,31873,7622.0,72.0,48.61,100.0,50.42,68.68,75.0,82.15,100.0,43.38,79.19,train
HI0000209,T000053,H0004,February,1,10142,4879.0,72.0,95.0,100.0,0.0,58.72,75.0,78.25,100.0,100.0,73.26,test
HI0000210,T000053,H0001,February,1,10142,2049.0,100.0,73.0,100.0,97.06,48.4,25.0,74.8,100.0,1.71,100.0,test
HI0000211,T000053,H0033,February,1,10142,10987.0,44.0,85.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,57.15,test
HI0000212,T000053,H0022,February,1,10142,7622.0,44.0,76.0,100.0,0.0,68.68,75.0,82.15,100.0,100.0,59.69,test
HI0000213,T000054,H0039,January,9,139316,25055.0,100.0,84.0,100.0,52.97,52.36,87.5,73.3,100.0,27.44,95.66,train
HI0000214,T000054,H0028,January,9,139316,4489.0,44.0,73.0,100.0,100.0,60.04,62.5,84.25,100.0,0.0,78.22,train
HI0000215,T000054,H0002,January,9,139316,27738.0,100.0,78.0,75.0,35.08,68.92,62.5,81.55,100.0,37.87,84.58,train
HI0000216,T000054,H0026,January,9,139316,1802.0,16.0,87.0,73.0,100.0,56.08,25.0,80.35,100.0,0.0,88.26,train
HI0000217,T000055,H0004,December,6,65566,4879.0,72.0,58.88,100.0,57.18,58.72,75.0,78.25,100.0,37.47,83.72,train
HI0000218,T000055,H0010,December,6,65566,2651.0,100.0,77.28,100.0,97.4,57.16,12.5,74.8,100.0,2.27,98.24,train
HI0000219,T000055,H0003,December,6,65566,9176.0,44.0,57.96,100.0,0.0,64.24,75.0,83.95,100.0,100.0,43.98,train
HI0000220,T000055,H0011,December,6,65566,6631.0,72.0,56.12,100.0,0.0,60.4,62.5,78.55,100.0,91.03,55.41,train
HI0000221,T000056,H0015,January,2,59838,24244.0,100.0,79.0,100.0,72.25,67.72,50.0,85.75,100.0,24.28,93.04,train
HI0000222,T000056,H0029,January,2,59838,3084.0,44.0,81.0,100.0,100.0,52.84,62.5,77.35,100.0,0.0,88.11,train
HI0000223,T000056,H0031,January,2,59838,6095.0,44.0,71.0,100.0,100.0,62.08,50.0,77.5,100.0,0.0,89.44,train
HI0000224,T000056,H0033,January,2,59838,10987.0,72.0,85.0,100.0,100.0,67.72,62.5,80.35,100.0,0.0,100.0,train
HI0000225,T000057,H0010,February,2,51476,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,78.41,train
HI0000226,T000057,H0029,February,2,51476,3084.0,100.0,60.9,100.0,100.0,52.84,75.0,77.35,100.0,0.0,100.0,train
HI0000227,T000057,H0038,February,2,51476,9325.0,72.0,54.65,100.0,66.19,57.88,62.5,81.7,100.0,29.58,88.71,train
HI0000228,T000057,H0016,February,2,51476,9320.0,72.0,92.0,100.0,64.83,55.6,75.0,81.55,100.0,30.78,97.4,train
HI0000229,T000058,H0021,March,4,116966,1497.0,72.0,37.35,100.0,100.0,66.28,37.5,87.1,100.0,0.0,94.96,validation
HI0000230,T000058,H0012,March,4,116966,5444.0,100.0,40.3,100.0,100.0,61.0,37.5,80.35,100.0,0.0,95.17,validation
HI0000231,T000058,H0023,March,4,116966,24419.0,44.0,66.79,100.0,0.0,73.0,75.0,83.95,100.0,100.0,42.08,validation
HI0000232,T000058,H0017,March,4,116966,2123.0,72.0,58.14,100.0,100.0,75.28,87.5,85.0,100.0,0.0,100.0,validation
HI0000233,T000059,H0010,November,5,19218,2651.0,100.0,88.0,100.0,60.94,57.16,12.5,74.8,100.0,22.78,87.75,train
HI0000234,T000059,H0008,November,5,19218,1314.0,100.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,100.0,train
HI0000235,T000059,H0005,November,5,19218,5001.0,72.0,76.0,100.0,0.0,61.6,62.5,79.45,100.0,100.0,56.0,train
HI0000236,T000059,H0031,November,5,19218,6095.0,72.0,71.0,100.0,0.0,62.08,50.0,77.5,100.0,100.0,51.23,train
HI0000237,T000060,H0030,February,3,70122,1633.0,72.0,54.28,100.0,100.0,55.96,37.5,73.0,100.0,0.0,86.16,train
HI0000238,T000060,H0019,February,3,70122,3860.0,100.0,74.34,100.0,100.0,63.16,62.5,77.2,100.0,0.0,100.0,train
HI0000239,T000060,H0038,February,3,70122,9325.0,72.0,54.65,100.0,44.35,57.88,62.5,81.7,100.0,48.69,70.58,train
HI0000240,T000060,H0020,February,3,70122,3776.0,100.0,43.79,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,train
HI0000241,T000061,H0019,January,2,36854,3860.0,100.0,82.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,99.63,train
HI0000242,T000061,H0008,January,2,36854,1314.0,72.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,92.91,train
HI0000243,T000061,H0038,January,2,36854,9325.0,72.0,68.0,100.0,41.43,57.88,62.5,81.7,100.0,85.42,63.57,train
HI0000244,T000061,H0022,January,2,36854,7622.0,72.0,76.0,100.0,60.89,68.68,75.0,82.15,100.0,57.03,79.35,train
HI0000245,T000062,H0001,December,3,58220,2049.0,100.0,45.08,100.0,100.0,48.4,25.0,74.8,100.0,0.0,93.31,train
HI0000246,T000062,H0029,December,3,58220,3084.0,72.0,50.6,100.0,73.12,52.84,62.5,77.35,100.0,23.52,92.05,train
HI0000247,T000062,H0037,December,3,58220,1947.0,100.0,70.84,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,train
HI0000248,T000062,H0039,December,3,58220,25055.0,16.0,64.4,100.0,0.0,52.36,87.5,73.3,100.0,100.0,35.73,train
HI0000249,T000063,H0030,November,1,6843,1633.0,100.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,94.39,validation
HI0000250,T000063,H0034,November,1,6843,4196.0,72.0,81.0,100.0,0.0,52.96,75.0,74.8,100.0,76.86,57.83,validation
HI0000251,T000063,H0031,November,1,6843,6095.0,72.0,71.0,100.0,0.0,62.08,50.0,77.5,100.0,100.0,52.96,validation
HI0000252,T000063,H0029,November,1,6843,3084.0,72.0,81.0,100.0,34.96,52.84,62.5,77.35,100.0,37.94,71.95,validation
HI0000253,T000064,H0001,November,4,20810,2049.0,72.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,88.25,test
HI0000254,T000064,H0005,November,4,20810,5001.0,100.0,76.0,100.0,77.11,61.6,62.5,79.45,100.0,13.35,85.89,test
HI0000255,T000064,H0038,November,4,20810,9325.0,72.0,68.0,100.0,0.0,57.88,62.5,81.7,100.0,85.42,64.59,test
HI0000256,T000064,H0014,November,4,20810,11338.0,72.0,95.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,60.25,test
HI0000257,T000065,H0018,November,6,61247,5949.0,72.0,79.0,100.0,100.0,56.08,25.0,80.5,100.0,0.0,95.53,train
HI0000258,T000065,H0035,November,6,61247,25212.0,72.0,60.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,57.78,train
HI0000259,T000065,H0038,November,6,61247,9325.0,100.0,83.0,100.0,92.24,57.88,62.5,81.7,100.0,6.79,100.0,train
HI0000260,T000065,H0020,November,6,61247,3776.0,72.0,78.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,train
HI0000261,T000066,H0035,December,11,106028,25212.0,44.0,90.16,100.0,0.0,53.08,87.5,74.35,100.0,100.0,47.81,train
HI0000262,T000066,H0009,December,11,106028,4070.0,100.0,68.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,train
HI0000263,T000066,H0020,December,11,106028,3776.0,100.0,59.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,train
HI0000264,T000066,H0024,December,11,106028,2813.0,72.0,76.36,100.0,100.0,67.36,50.0,87.4,100.0,0.0,90.26,train
HI0000265,T000067,H0019,December,3,70094,3860.0,100.0,71.1,100.0,100.0,63.16,62.5,77.2,100.0,0.0,100.0,train
HI0000266,T000067,H0006,December,3,70094,2830.0,72.0,62.27,100.0,100.0,60.88,37.5,81.1,100.0,0.0,95.29,train
HI0000267,T000067,H0027,December,3,70094,11145.0,72.0,72.02,100.0,2.7,68.2,75.0,86.05,100.0,85.14,67.91,train
HI0000268,T000067,H0032,December,3,70094,3917.0,100.0,62.96,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,train
HI0000269,T000068,H0026,December,1,7365,1802.0,72.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,100.0,test
HI0000270,T000068,H0009,December,1,7365,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,100.0,test
HI0000271,T000068,H0011,December,1,7365,6631.0,100.0,54.0,100.0,53.7,60.4,62.5,78.55,100.0,40.52,86.73,test
HI0000272,T000068,H0039,December,1,7365,25055.0,44.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,49.78,test
HI0000273,T000069,H0007,July,3,54943,27129.0,44.0,73.6,100.0,0.0,62.92,87.5,84.4,69.47,100.0,54.63,train
HI0000274,T000069,H0018,July,3,54943,5949.0,100.0,45.08,100.0,100.0,56.08,25.0,80.5,100.0,0.0,85.44,train
HI0000275,T000069,H0009,July,3,54943,4070.0,100.0,75.44,100.0,100.0,61.24,75.0,83.8,71.74,0.0,100.0,train
HI0000276,T000069,H0010,July,3,54943,2651.0,72.0,77.28,100.0,100.0,57.16,12.5,74.8,100.0,0.0,93.15,train
HI0000277,T000070,H0030,November,2,9967,1633.0,72.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,94.39,train
HI0000278,T000070,H0035,November,2,9967,25212.0,44.0,60.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,62.07,train
HI0000279,T000070,H0020,November,2,9967,3776.0,100.0,78.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,98.61,train
HI0000280,T000070,H0034,November,2,9967,4196.0,100.0,64.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,96.36,train
HI0000281,T000071,H0030,July,6,39586,1633.0,72.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,96.27,train
HI0000282,T000071,H0039,July,6,39586,25055.0,44.0,84.0,100.0,0.0,52.36,87.5,73.3,74.54,100.0,43.2,train
HI0000283,T000071,H0018,July,6,39586,5949.0,100.0,75.0,100.0,66.69,56.08,25.0,80.5,100.0,29.15,81.99,train
HI0000284,T000071,H0036,July,6,39586,3166.0,100.0,83.0,100.0,100.0,47.92,37.5,69.55,100.0,0.0,100.0,train
HI0000285,T000072,H0039,December,1,7084,25055.0,16.0,84.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,41.16,test
HI0000286,T000072,H0008,December,1,7084,1314.0,100.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,100.0,test
HI0000287,T000072,H0028,December,1,7084,4489.0,72.0,73.0,100.0,0.0,60.04,62.5,84.25,100.0,87.11,63.36,test
HI0000288,T000072,H0037,December,1,7084,1947.0,100.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,test
HI0000289,T000073,H0032,October,3,38690,3917.0,72.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,train
HI0000290,T000073,H0033,October,3,38690,10987.0,100.0,85.0,100.0,76.59,67.72,62.5,80.35,100.0,20.48,100.0,train
HI0000291,T000073,H0003,October,3,38690,9176.0,100.0,86.0,100.0,93.64,64.24,75.0,83.95,100.0,5.57,100.0,train
HI0000292,T000073,H0023,October,3,38690,24419.0,72.0,63.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,54.68,train
HI0000293,T000074,H0034,June,2,41452,4196.0,100.0,72.68,100.0,100.0,52.96,75.0,74.8,71.43,0.0,100.0,validation
HI0000294,T000074,H0013,June,2,41452,4412.0,100.0,50.6,100.0,100.0,74.56,50.0,86.65,100.0,0.0,100.0,validation
HI0000295,T000074,H0003,June,2,41452,9176.0,72.0,57.04,100.0,62.44,64.24,75.0,83.95,65.51,21.91,95.07,validation
HI0000296,T000074,H0037,June,2,41452,1947.0,72.0,62.56,100.0,100.0,59.8,50.0,83.5,79.45,0.0,77.02,validation
HI0000297,T000075,H0034,November,2,46815,4196.0,100.0,79.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,train
HI0000298,T000075,H0002,November,2,46815,27738.0,44.0,60.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,58.84,train
HI0000299,T000075,H0006,November,2,46815,2830.0,72.0,86.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,93.7,train
HI0000300,T000075,H0038,November,2,46815,9325.0,72.0,68.08,100.0,21.77,57.88,62.5,81.7,100.0,100.0,62.4,train
HI0000301,T000076,H0018,December,4,28036,5949.0,72.0,59.8,100.0,0.0,56.08,25.0,80.5,100.0,100.0,55.93,train
HI0000302,T000076,H0008,December,4,28036,1314.0,100.0,75.44,100.0,100.0,46.48,37.5,67.15,100.0,0.0,100.0,train
HI0000303,T000076,H0023,December,4,28036,24419.0,16.0,67.16,100.0,0.0,73.0,62.5,83.95,100.0,100.0,36.31,train
HI0000304,T000076,H0024,December,4,28036,2813.0,100.0,76.36,100.0,14.98,67.36,50.0,87.4,100.0,49.59,85.15,train
HI0000305,T000077,H0007,February,2,85884,27129.0,72.0,61.64,100.0,57.17,62.92,100.0,84.4,100.0,62.46,78.11,train
HI0000306,T000077,H0018,February,2,85884,5949.0,72.0,48.58,100.0,100.0,56.08,25.0,80.5,100.0,0.0,92.29,train
HI0000307,T000077,H0033,February,2,85884,10987.0,100.0,73.97,100.0,100.0,67.72,75.0,80.35,100.0,0.0,100.0,train
HI0000308,T000077,H0014,February,2,85884,11338.0,100.0,56.49,100.0,100.0,61.6,62.5,80.8,100.0,0.0,100.0,train
HI0000309,T000078,H0015,November,4,58113,24244.0,72.0,83.17,100.0,0.0,67.72,62.5,85.75,100.0,62.57,72.22,train
HI0000310,T000078,H0025,November,4,58113,27248.0,72.0,57.22,100.0,0.0,52.12,75.0,81.7,100.0,82.18,56.41,train
HI0000311,T000078,H0036,November,4,58113,3166.0,72.0,49.68,100.0,100.0,47.92,37.5,69.55,100.0,0.0,85.76,train
HI0000312,T000078,H0022,November,4,58113,7622.0,100.0,38.09,100.0,100.0,68.68,75.0,82.15,100.0,0.0,100.0,train
HI0000313,T000079,H0003,November,4,25268,9176.0,72.0,86.0,100.0,0.0,64.24,75.0,83.95,100.0,82.93,61.04,test
HI0000314,T000079,H0008,November,4,25268,1314.0,72.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,86.21,test
HI0000315,T000079,H0011,November,4,25268,6631.0,100.0,78.0,100.0,30.54,60.4,62.5,78.55,100.0,40.52,81.13,test
HI0000316,T000079,H0007,November,4,25268,27129.0,44.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,52.24,test
HI0000317,T000080,H0021,December,3,27116,1497.0,72.0,76.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,88.53,validation
HI0000318,T000080,H0005,December,3,27116,5001.0,100.0,59.8,100.0,63.92,61.6,62.5,79.45,100.0,31.57,83.96,validation
HI0000319,T000080,H0035,December,3,27116,25212.0,44.0,90.16,100.0,0.0,53.08,87.5,74.35,100.0,100.0,56.59,validation
HI0000320,T000080,H0020,December,3,27116,3776.0,100.0,59.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,validation
HI0000321,T000081,H0029,November,4,31458,3084.0,100.0,81.0,100.0,100.0,52.84,62.5,77.35,100.0,0.0,95.34,train
HI0000322,T000081,H0017,November,4,31458,2123.0,72.0,82.0,100.0,100.0,75.28,75.0,85.0,100.0,0.0,100.0,train
HI0000323,T000081,H0003,November,4,31458,9176.0,72.0,86.0,100.0,5.22,64.24,75.0,83.95,100.0,82.93,69.97,train
HI0000324,T000081,H0024,November,4,31458,2813.0,72.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,98.96,train
HI0000325,T000082,H0015,September,2,35388,24244.0,72.0,73.6,100.0,0.0,67.72,50.0,85.75,100.0,79.34,54.59,train
HI0000326,T000082,H0032,September,2,35388,3917.0,72.0,59.8,100.0,100.0,44.44,37.5,74.5,100.0,0.0,85.65,train
HI0000327,T000082,H0008,September,2,35388,1314.0,44.0,75.44,100.0,100.0,46.48,37.5,67.15,100.0,0.0,97.97,train
HI0000328,T000082,H0016,September,2,35388,9320.0,100.0,58.88,100.0,100.0,55.6,62.5,81.55,100.0,0.0,88.49,train
HI0000329,T000083,H0014,March,4,77050,11338.0,100.0,54.0,100.0,83.97,61.6,50.0,80.8,100.0,23.37,100.0,train
HI0000330,T000083,H0002,March,4,77050,27738.0,72.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,80.71,train
HI0000331,T000083,H0020,March,4,77050,3776.0,72.0,78.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,train
HI0000332,T000083,H0003,March,4,77050,9176.0,100.0,64.0,100.0,96.18,64.24,75.0,83.95,100.0,5.57,100.0,train
HI0000333,T000084,H0021,February,4,71306,1497.0,100.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0000334,T000084,H0005,February,4,71306,5001.0,72.0,59.8,100.0,0.0,61.6,62.5,79.45,100.0,94.03,51.03,train
HI0000335,T000084,H0035,February,4,71306,25212.0,16.0,90.16,100.0,0.0,53.08,87.5,74.35,100.0,100.0,39.16,train
HI0000336,T000084,H0027,February,4,71306,11145.0,44.0,80.96,100.0,0.0,68.2,62.5,86.05,100.0,100.0,46.69,train
HI0000337,T000085,H0030,February,4,79287,1633.0,16.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,83.27,train
HI0000338,T000085,H0035,February,4,79287,25212.0,100.0,88.0,100.0,67.95,53.08,87.5,74.35,100.0,28.05,96.59,train
HI0000339,T000085,H0011,February,4,79287,6631.0,44.0,78.0,100.0,100.0,60.4,62.5,78.55,100.0,0.0,95.2,train
HI0000340,T000085,H0015,February,4,79287,24244.0,100.0,79.0,100.0,72.25,67.72,50.0,85.75,100.0,24.28,100.0,train
HI0000341,T000086,H0018,December,4,59870,5949.0,100.0,45.08,100.0,100.0,56.08,25.0,80.5,100.0,0.0,92.68,train
HI0000342,T000086,H0005,December,4,59870,5001.0,100.0,43.24,100.0,100.0,61.6,62.5,79.45,100.0,0.0,100.0,train
HI0000343,T000086,H0017,December,4,59870,2123.0,72.0,64.4,100.0,100.0,75.28,75.0,85.0,100.0,0.0,94.66,train
HI0000344,T000086,H0002,December,4,59870,27738.0,44.0,57.04,100.0,0.0,68.92,62.5,81.55,100.0,100.0,57.58,train
HI0000345,T000087,H0004,January,2,10349,4879.0,72.0,54.0,100.0,0.0,58.72,75.0,78.25,100.0,100.0,67.7,train
HI0000346,T000087,H0010,January,2,10349,2651.0,100.0,62.0,100.0,73.96,57.16,12.5,74.8,100.0,22.78,79.21,train
HI0000347,T000087,H0023,January,2,10349,24419.0,16.0,62.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,45.84,train
HI0000348,T000087,H0025,January,2,10349,27248.0,16.0,75.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,33.05,train
HI0000349,T000088,H0023,December,6,95933,24419.0,100.0,63.0,100.0,57.21,73.0,62.5,83.95,100.0,24.96,86.21,validation
HI0000350,T000088,H0025,December,6,95933,27248.0,100.0,85.0,100.0,38.35,52.12,62.5,81.7,100.0,35.96,88.82,validation
HI0000351,T000088,H0014,December,6,95933,11338.0,72.0,95.0,100.0,100.0,61.6,50.0,80.8,100.0,0.0,100.0,validation
HI0000352,T000088,H0024,December,6,95933,2813.0,16.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,87.46,validation
HI0000353,T000089,H0030,January,3,16896,1633.0,100.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,validation
HI0000354,T000089,H0023,January,3,16896,24419.0,16.0,62.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,51.22,validation
HI0000355,T000089,H0004,January,3,16896,4879.0,72.0,54.0,100.0,30.9,58.72,75.0,78.25,100.0,100.0,59.98,validation
HI0000356,T000089,H0013,January,3,16896,4412.0,72.0,60.0,100.0,42.11,74.56,50.0,86.65,100.0,84.42,75.94,validation
HI0000357,T000090,H0032,December,2,17157,3917.0,100.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,train
HI0000358,T000090,H0033,December,2,17157,10987.0,72.0,85.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,55.53,train
HI0000359,T000090,H0009,December,2,17157,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,96.36,train
HI0000360,T000090,H0010,December,2,17157,2651.0,72.0,88.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,100.0,train
HI0000361,T000091,H0034,May,4,47758,4196.0,100.0,81.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,99.82,train
HI0000362,T000091,H0026,May,4,47758,1802.0,72.0,87.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,100.0,train
HI0000363,T000091,H0003,May,4,47758,9176.0,72.0,86.0,100.0,43.13,64.24,75.0,83.95,100.0,82.93,70.2,train
HI0000364,T000091,H0011,May,4,47758,6631.0,100.0,78.0,100.0,72.22,60.4,62.5,78.55,100.0,40.52,84.27,train
HI0000365,T000092,H0021,January,6,131728,1497.0,72.0,37.35,100.0,100.0,66.28,37.5,87.1,100.0,0.0,85.86,train
HI0000366,T000092,H0005,January,6,131728,5001.0,100.0,43.61,100.0,100.0,61.6,62.5,79.45,100.0,0.0,100.0,train
HI0000367,T000092,H0035,January,6,131728,25212.0,44.0,78.02,100.0,0.0,53.08,100.0,74.35,100.0,100.0,49.57,train
HI0000368,T000092,H0014,January,6,131728,11338.0,72.0,56.49,100.0,49.18,61.6,62.5,80.8,100.0,74.11,76.14,train
HI0000369,T000093,H0021,November,5,111337,1497.0,100.0,37.35,100.0,100.0,66.28,37.5,87.1,100.0,0.0,97.68,train
HI0000370,T000093,H0030,November,5,111337,1633.0,100.0,54.28,100.0,100.0,55.96,37.5,73.0,100.0,0.0,94.76,train
HI0000371,T000093,H0034,November,5,111337,4196.0,72.0,53.36,100.0,83.09,52.96,75.0,74.8,100.0,14.79,84.38,train
HI0000372,T000093,H0013,November,5,111337,4412.0,72.0,58.33,100.0,65.81,74.56,62.5,86.65,100.0,29.91,87.17,train
HI0000373,T000094,H0015,September,12,53110,24244.0,44.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,61.16,test
HI0000374,T000094,H0010,September,12,53110,2651.0,72.0,88.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,95.72,test
HI0000375,T000094,H0006,September,12,53110,2830.0,72.0,85.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,100.0,test
HI0000376,T000094,H0013,September,12,53110,4412.0,100.0,69.0,100.0,93.94,74.56,50.0,86.65,100.0,3.53,100.0,test
HI0000377,T000095,H0015,November,1,22187,24244.0,100.0,83.17,100.0,100.0,67.72,62.5,85.75,100.0,0.0,100.0,train
HI0000378,T000095,H0026,November,1,22187,1802.0,16.0,73.97,100.0,100.0,56.08,37.5,80.35,100.0,0.0,84.09,train
HI0000379,T000095,H0020,November,1,22187,3776.0,44.0,43.79,100.0,100.0,82.72,75.0,91.0,100.0,0.0,97.86,train
HI0000380,T000095,H0031,November,1,22187,6095.0,44.0,76.91,100.0,100.0,62.08,62.5,77.5,100.0,0.0,94.78,train
HI0000381,T000096,H0039,October,2,46437,25055.0,44.0,82.43,100.0,0.0,52.36,100.0,73.3,100.0,100.0,44.94,train
HI0000382,T000096,H0008,October,2,46437,1314.0,72.0,70.29,100.0,100.0,46.48,50.0,67.15,100.0,0.0,93.57,train
HI0000383,T000096,H0020,October,2,46437,3776.0,100.0,43.79,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,train
HI0000384,T000096,H0011,October,2,46437,6631.0,100.0,50.97,100.0,92.36,60.4,75.0,78.55,100.0,6.68,97.13,train
HI0000385,T000097,H0020,December,3,51211,3776.0,72.0,54.28,100.0,64.28,82.72,75.0,91.0,100.0,31.25,100.0,train
HI0000386,T000097,H0019,December,3,51211,3860.0,72.0,77.28,100.0,70.76,63.16,50.0,77.2,100.0,25.58,90.28,train
HI0000387,T000097,H0017,December,3,51211,2123.0,100.0,69.92,100.0,100.0,75.28,75.0,85.0,100.0,0.0,100.0,train
HI0000388,T000097,H0016,December,3,51211,9320.0,44.0,58.88,100.0,0.0,55.6,62.5,81.55,100.0,100.0,47.0,train
HI0000389,T000098,H0001,February,2,9287,2049.0,100.0,73.0,100.0,97.06,48.4,25.0,74.8,100.0,1.71,100.0,train
HI0000390,T000098,H0025,February,2,9287,27248.0,16.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,49.9,train
HI0000391,T000098,H0027,February,2,9287,11145.0,44.0,80.0,100.0,0.0,68.2,62.5,86.05,100.0,100.0,57.24,train
HI0000392,T000098,H0031,February,2,9287,6095.0,72.0,71.0,100.0,0.0,62.08,50.0,77.5,100.0,100.0,51.14,train
HI0000393,T000099,H0012,April,5,56706,5444.0,100.0,40.3,100.0,100.0,61.0,37.5,80.35,100.0,0.0,97.69,train
HI0000394,T000099,H0008,April,5,56706,1314.0,72.0,70.29,100.0,100.0,46.48,50.0,67.15,100.0,0.0,91.63,train
HI0000395,T000099,H0038,April,5,56706,9325.0,72.0,54.65,100.0,49.29,57.88,62.5,81.7,100.0,29.58,80.62,train
HI0000396,T000099,H0037,April,5,56706,1947.0,72.0,32.57,100.0,100.0,59.8,50.0,83.5,100.0,0.0,99.43,train
HI0000397,T000100,H0012,January,2,36503,5444.0,100.0,82.0,100.0,85.78,61.0,37.5,80.35,100.0,20.73,90.15,validation
HI0000398,T000100,H0014,January,2,36503,11338.0,72.0,95.0,100.0,18.42,61.6,50.0,80.8,100.0,100.0,74.85,validation
HI0000399,T000100,H0003,January,2,36503,9176.0,72.0,86.0,100.0,43.13,64.24,75.0,83.95,100.0,82.93,63.9,validation
HI0000400,T000100,H0010,January,2,36503,2651.0,72.0,88.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,86.27,validation
HI0000401,T000101,H0013,December,4,55294,4412.0,72.0,58.33,100.0,64.08,74.56,62.5,86.65,100.0,31.43,87.9,train
HI0000402,T000101,H0040,December,4,55294,4665.0,72.0,36.98,100.0,56.06,54.88,50.0,73.9,100.0,38.45,72.47,train
HI0000403,T000101,H0036,December,4,55294,3166.0,72.0,49.68,100.0,89.08,47.92,37.5,69.55,100.0,9.56,75.32,train
HI0000404,T000101,H0037,December,4,55294,1947.0,100.0,32.57,100.0,100.0,59.8,50.0,83.5,100.0,0.0,87.2,train
HI0000405,T000102,H0039,October,3,70570,25055.0,72.0,75.22,100.0,6.89,52.36,100.0,73.3,100.0,81.47,56.68,train
